Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.8680e-02,0.00886719
-9.8678e-02,0.00821875
-9.8677e-02,0.00686719
-9.8675e-02,0.00775781
-9.8674e-02,0.00564844
-9.8672e-02,0.00528906
-9.8670e-02,0.00844531
-9.8669e-02,0.007875
-9.8667e-02,0.00714062
-9.8666e-02,0.00774219
-9.8664e-02,0.00783594
-9.8662e-02,0.00816406
-9.8661e-02,0.00722656
-9.8659e-02,0.00739062
-9.8658e-02,0.00755469
-9.8656e-02,0.00734375
-9.8654e-02,0.00804687
-9.8653e-02,0.00672656
-9.8651e-02,0.00671094
-9.8650e-02,0.00801562
-9.8648e-02,0.00805469
-9.8646e-02,0.00774219
-9.8645e-02,0.0086875
-9.8643e-02,0.0093125
-9.8642e-02,0.00854687
-9.8640e-02,0.00748437
-9.8638e-02,0.00692969
-9.8637e-02,0.00754687
-9.8635e-02,0.00671094
-9.8634e-02,0.00821094
-9.8632e-02,0.00697656
-9.8630e-02,0.00657031
-9.8629e-02,0.00636719
-9.8627e-02,0.00753906
-9.8626e-02,0.00771094
-9.8624e-02,0.00757812
-9.8622e-02,0.00795312
-9.8621e-02,0.00765625
-9.8619e-02,0.00903125
-9.8618e-02,0.00899219
-9.8616e-02,0.00849219
-9.8614e-02,0.00785156
-9.8613e-02,0.00635156
-9.8611e-02,0.00641406
-9.8610e-02,0.00722656
-9.8608e-02,0.00828906
-9.8606e-02,0.00716406
-9.8605e-02,0.00735937
-9.8603e-02,0.00761719
-9.8602e-02,0.0071875
-9.8600e-02,0.00760937
-9.8598e-02,0.00789062
-9.8597e-02,0.00817969
-9.8595e-02,0.00732031
-9.8594e-02,0.00761719
-9.8592e-02,0.00786719
-9.8590e-02,0.00655469
-9.8589e-02,0.00889844
-9.8587e-02,0.00813281
-9.8586e-02,0.00696094
